source_year,domain,sentence_id,text,target,category,polarity,label,from_idx,to_idx
2014,laptop,2791,"Most everything is fine with this machine: speed, capacity, build.",speed,NONE,positive,2,43,48
2014,laptop,2791,"Most everything is fine with this machine: speed, capacity, build.",capacity,NONE,positive,2,50,58
2014,laptop,2791,"Most everything is fine with this machine: speed, capacity, build.",build,NONE,positive,2,60,65
2014,laptop,161,"For the same price, you get a lot more in the Asus....1920x1080 res.",price,NONE,negative,0,13,18
2014,laptop,1494,"I made a photo book as a gift, on my computer, pushed ""Buy"" and it drew from my iTunes account and sent the book to my house, the book was of perfect quality-exactly how I had created it and looked better than I had even imagined.",iTunes,NONE,neutral,1,80,86
2014,laptop,1587,It is in the best condition and has a really high quality.,quality,NONE,positive,2,50,57
2014,laptop,1236,When it come time for warranty service to Toshiba you don't matter.,warranty service to Toshiba,NONE,neutral,1,22,49
2014,laptop,1911,However the frozen screens kept happening.,screens,NONE,negative,0,21,28
2014,laptop,191,3) Horrible customer support,customer support,NONE,negative,0,12,28
2014,laptop,2349,The LED backlit display makes my pictures pop so much more.,LED backlit display,NONE,positive,2,4,23
2014,laptop,2611,"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics,NONE,positive,2,32,42
2014,laptop,2940,Runs smooth and quick.,Runs,NONE,positive,2,0,4
2014,laptop,2577,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,screen size,NONE,neutral,1,70,81
2014,laptop,2577,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,NONE,neutral,1,142,154
2014,laptop,2933,The graphics are great.,graphics,NONE,positive,2,4,12
2014,laptop,2494,"The big screen allows you to enjoy watching movies , pictures and etc!",screen,NONE,positive,2,8,14
2014,laptop,12,For the [$] price (special offer) this is a great laptop.,price,NONE,positive,2,12,17
2014,laptop,61,What I'd like is for the laptop to run well without having to purchase additional memory.,memory,NONE,negative,0,82,88
2014,laptop,61,What I'd like is for the laptop to run well without having to purchase additional memory.,run,NONE,neutral,1,35,38
2014,laptop,2463,It works exactly like it did the day I took it out of the box.,works,NONE,positive,2,3,8
2014,laptop,2487,"It is fast booting up , shutting down, and connection with the internet.",connection with the internet,NONE,positive,2,43,71
2014,laptop,2487,"It is fast booting up , shutting down, and connection with the internet.",booting up,NONE,positive,2,11,21
2014,laptop,2487,"It is fast booting up , shutting down, and connection with the internet.",shutting down,NONE,positive,2,24,37
2014,laptop,1638,The battery life is great.,battery life,NONE,positive,2,4,16
2014,laptop,3082,This is not a serious gaming laptop or a serious media machine;,gaming,NONE,negative,0,22,28
2014,laptop,1909,They replaced my hard drive as well as my mother board.,hard drive,NONE,neutral,1,19,29
2014,laptop,1909,They replaced my hard drive as well as my mother board.,mother board,NONE,neutral,1,44,56
2014,laptop,2512,There is nothing to complain about the system.,system,NONE,positive,2,39,45
2014,laptop,2234,and it comes with the new OSX that comes with new features that makes the use more easy.,OSX,NONE,positive,2,26,29
2014,laptop,2234,and it comes with the new OSX that comes with new features that makes the use more easy.,features,NONE,positive,2,50,58
2014,laptop,2234,and it comes with the new OSX that comes with new features that makes the use more easy.,use,NONE,positive,2,74,77
2014,laptop,405,"Now the screen is going darker, darker, darker.",screen,NONE,negative,0,8,14
2014,laptop,1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,NONE,negative,0,46,50
2014,laptop,1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYBOARD,NONE,negative,0,105,113
2014,laptop,1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,NONE,negative,0,141,145
2014,laptop,793,when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy,NONE,negative,0,80,93
2014,laptop,956,"I sent it back and found this time that the battery was faulty, so I got a new one and some other fixes they found.",battery,NONE,negative,0,46,53
2014,laptop,2760,"It's fast, it's easy easy easy to set up, easy to hook to my wireless network.",set up,NONE,positive,2,34,40
2014,laptop,2760,"It's fast, it's easy easy easy to set up, easy to hook to my wireless network.",hook to my wireless network,NONE,positive,2,50,77
2014,laptop,1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",aluminum style,NONE,positive,2,60,74
2014,laptop,1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",specs,NONE,positive,2,46,51
2014,laptop,1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",nvidia 9800,NONE,neutral,1,88,99
2014,laptop,1329,The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,arm piece,NONE,positive,2,65,74
2014,laptop,2338,I take it everywhere with me because it's so easy to carry.,carry,NONE,positive,2,53,58
2014,laptop,2948,The only thing is that the battery won't last more than 1/2 an hour.,battery,NONE,negative,0,27,34
2014,laptop,2027,The first fell apart right after the 1-year-warranty.,1-year-warranty,NONE,neutral,1,37,52
2014,laptop,2936,Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,word processer,NONE,positive,2,240,254
2014,laptop,464,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",battery,NONE,neutral,1,63,70
2014,laptop,464,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",hard disk,NONE,neutral,1,76,85
2014,laptop,2440,"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",performance specs,NONE,neutral,1,39,56
2014,laptop,2440,"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",features,NONE,neutral,1,111,119
2014,laptop,1046,I have no idea how this could have even gotten past quality control during production.,quality control,NONE,negative,0,52,67
2014,laptop,735,"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.",touch-mouse,NONE,negative,0,95,106
2014,laptop,2821,"Oh yea, has no numeric pad on the side.",numeric pad,NONE,negative,0,15,26
2014,laptop,1987,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive,NONE,negative,0,4,27
2014,laptop,1987,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",construction quality,NONE,negative,0,63,83
2014,laptop,1327,But the arm velcro is torn after one use.,arm velcro,NONE,negative,0,8,18
2014,laptop,1639,The software is amazing.,software,NONE,positive,2,4,12
2014,laptop,26,"The battery life is amazing, the versitility is outstanding.",battery life,NONE,positive,2,4,16
2014,laptop,26,"The battery life is amazing, the versitility is outstanding.",versitility,NONE,positive,2,33,44
2014,laptop,1194,"It is known as Safari, and if you are doing any website work, you should know that many hosting companies do not support it.",Safari,NONE,neutral,1,15,21
2014,laptop,264,Vista is a nightmare.,Vista,NONE,negative,0,0,5
2014,laptop,2214,The program came with the computer and works beautifully.,program,NONE,positive,2,4,11
2014,laptop,2806,"the hinge design forced you to place various connections all around the computer, left right and front.",hinge design,NONE,negative,0,4,16
2014,laptop,1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,NONE,positive,2,52,58
2014,laptop,1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",display,NONE,positive,2,63,70
2014,laptop,1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,NONE,neutral,1,177,185
2014,laptop,1237,The So called laptop Runs to Slow and I hate it!,Runs,NONE,negative,0,21,25
2014,laptop,359,Charger seems large for this class of computer.,Charger,NONE,negative,0,0,7
2014,laptop,2690,I dislike the quality and the placement of the speakers.,speakers,NONE,negative,0,47,55
2014,laptop,2071,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",customer support,NONE,positive,2,12,28
2014,laptop,2071,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",performance,NONE,neutral,1,129,140
2014,laptop,2071,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",safety feature,NONE,neutral,1,91,105
2014,laptop,2348,The unibody design is edgy and durable.,unibody design,NONE,positive,2,4,18
2014,laptop,1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP,NONE,negative,0,8,18
2014,laptop,1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,one-year warranty,NONE,neutral,1,45,62
2014,laptop,2860,"But, for the cost this is a winner.",cost,NONE,positive,2,13,17
2014,laptop,91,Later it held zero charge and its replacement worked for less than three months.,charge,NONE,negative,0,19,25
2014,laptop,817,"Also, the battery does not last very long at all.",battery,NONE,negative,0,12,19
2014,laptop,3085,I looked around and based off my price/features comparison from a brand I trusted I landed here.,price,NONE,neutral,1,33,38
2014,laptop,3085,I looked around and based off my price/features comparison from a brand I trusted I landed here.,features,NONE,neutral,1,39,47
2014,laptop,1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,performance,NONE,positive,2,7,18
2014,laptop,1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,speed,NONE,positive,2,84,89
2014,laptop,1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,use,NONE,positive,2,40,43
2014,laptop,1067,Unless you need the Bluetooth 3.,Bluetooth 3,NONE,neutral,1,20,31
2014,laptop,1434,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",internet connection,NONE,negative,0,59,78
2014,laptop,293,Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,external harddrives,NONE,negative,0,40,59
2014,laptop,2386,I don't understand why only Windows 7 Starter is included.,Windows 7 Starter,NONE,negative,0,28,45
2014,laptop,2292,The ease of use is wonderful.,use,NONE,positive,2,12,15
2014,laptop,2596,This system came loaded with Windows 7 Starter.,Windows 7 Starter,NONE,neutral,1,29,46
2014,laptop,614,"-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).",battery life,NONE,negative,0,6,18
2014,laptop,171,The battery gets so HOT it is scary.,battery,NONE,negative,0,4,11
2014,laptop,2753,Best thing is I can use existing 32 bit old programs.,programs,NONE,positive,2,44,52
2014,laptop,1641,I am forever changed and will no longer buy a Windows based machine for personal use.,Windows,NONE,negative,0,46,53
2014,laptop,2814,The only thing I would change about it is the mouse keys.,mouse keys,NONE,negative,0,46,56
2014,laptop,43,"It is absolutely horrible to use, despite all its so called advanced features.",features,NONE,negative,0,69,77
2014,laptop,43,"It is absolutely horrible to use, despite all its so called advanced features.",use,NONE,negative,0,29,32
2014,laptop,1056,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",drivers,NONE,neutral,1,72,79
2014,laptop,1056,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,NONE,neutral,1,24,42
2014,laptop,2996,I have to keep turning it until it decides to lower and there is no mute.,mute,NONE,negative,0,68,72
2014,laptop,3022,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction,NONE,positive,2,36,54
2014,laptop,1850,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,warranty,NONE,neutral,1,86,94
2014,laptop,2233,"u can do what u want in just few seconds, even to start up your computer takes few seconds.",start up,NONE,positive,2,50,58
2014,laptop,1613,"Also, macbooks come with much more features which are so cool!",features,NONE,positive,2,35,43
2014,laptop,510,They sent out a Sony 'Certified' technician.,Sony 'Certified' technician,NONE,neutral,1,16,43
2014,laptop,2353,They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software,NONE,positive,2,30,50
2014,laptop,2563,Getting the Apple Care plan is a must.,Apple Care plan,NONE,positive,2,12,27
2014,laptop,1432,"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",programs,NONE,neutral,1,36,44
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",processor,NONE,positive,2,25,34
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",memory,NONE,positive,2,41,47
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",hard drive,NONE,positive,2,62,72
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",web cam,NONE,positive,2,117,124
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",screen,NONE,positive,2,132,138
2014,laptop,102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",features,NONE,positive,2,155,163
2014,laptop,2966,The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,battery,NONE,negative,0,25,32
2014,laptop,2819,"Aside from the trial software and the short battery life, lack of a webcam, its great.",trial software,NONE,negative,0,15,29
2014,laptop,2819,"Aside from the trial software and the short battery life, lack of a webcam, its great.",battery life,NONE,negative,0,44,56
2014,laptop,2819,"Aside from the trial software and the short battery life, lack of a webcam, its great.",webcam,NONE,negative,0,68,74
2014,laptop,1633,"As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.",Windows,NONE,positive,2,14,21
2014,laptop,1351,I think that if it is the motherboard again so soon that they should replace it.,motherboard,NONE,negative,0,26,37
2014,laptop,2220,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",programs,NONE,positive,2,87,95
2014,laptop,2220,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",loads,NONE,positive,2,13,18
2014,laptop,1082,Sony parts reliability and quality of service is recenlty the worst.,service,NONE,negative,0,38,45
2014,laptop,2677,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,NONE,negative,0,38,54
2014,laptop,2677,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",applications,NONE,negative,0,103,115
2014,laptop,2588,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",features,NONE,neutral,1,31,39
2014,laptop,2588,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",functioning,NONE,neutral,1,48,59
2014,laptop,2588,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",programs,NONE,neutral,1,150,158
2014,laptop,2588,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",Office,NONE,positive,2,4,10
2014,laptop,223,It just works flawlessly!,works,NONE,positive,2,8,13
2014,laptop,846,I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).,port,NONE,negative,0,123,127
2014,laptop,1455,also the battery is completely shot.,battery,NONE,negative,0,11,18
2014,laptop,162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,NONE,positive,2,10,24
2014,laptop,162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,grafics card,NONE,positive,2,38,50
2014,laptop,162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen,NONE,positive,2,73,91
2014,laptop,162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,8GB RAM,NONE,positive,2,64,71
2014,laptop,969,The biggest problem is that the box had no instructions in it.,instructions,NONE,negative,0,43,55
2014,laptop,145,"But after using it a couple of weeks, the overall operation is poor.",operation,NONE,negative,0,50,59
2014,laptop,2187,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",value,NONE,positive,2,55,60
2014,laptop,2187,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",built,NONE,positive,2,67,72
2014,laptop,2187,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",works,NONE,positive,2,77,82
2014,laptop,2812,Screen is crystal clear and the system is very responsive.,Screen,NONE,positive,2,0,6
2014,laptop,2812,Screen is crystal clear and the system is very responsive.,system,NONE,positive,2,32,38
2014,laptop,1028,Or the cursor would show up some place else.,cursor,NONE,negative,0,7,13
2014,laptop,87,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,software,NONE,neutral,1,54,62
2014,laptop,87,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,NONE,positive,2,14,21
2014,laptop,87,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,gadgets,NONE,neutral,1,67,74
2014,laptop,1997,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",Windows,NONE,negative,0,34,41
2014,laptop,1997,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",hard drive,NONE,negative,0,89,99
2014,laptop,1997,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",disk image,NONE,negative,0,72,82
2014,laptop,2548,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,NONE,positive,2,4,13
2014,laptop,2548,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,NONE,positive,2,148,157
2014,laptop,953,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",disc drive,NONE,negative,0,44,54
2014,laptop,953,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,NONE,negative,0,167,172
2014,laptop,953,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,NONE,neutral,1,242,247
2014,laptop,1179,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks,NONE,negative,0,66,76
2014,laptop,1179,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,NONE,negative,0,32,55
2014,laptop,1876,I already have a HP laptop I bought last year that's standard size.,size,NONE,neutral,1,62,66
2014,laptop,2992,Battery is not upgradable to a longer life battery.,Battery,NONE,negative,0,0,7
2014,laptop,2992,Battery is not upgradable to a longer life battery.,battery,NONE,negative,0,43,50
2014,laptop,559,apple has a reputation and is well known for its easy usage.,usage,NONE,positive,2,54,59
2014,laptop,1888,Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,NONE,negative,0,91,104
2014,laptop,1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",MacOSX,NONE,positive,2,52,58
2014,laptop,1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",Windows 7,NONE,positive,2,121,130
2014,laptop,1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",dual-core,NONE,neutral,1,89,98
2014,laptop,1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",quad-core,NONE,neutral,1,138,147
2014,laptop,1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","22"" Monitor",NONE,neutral,1,25,36
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,NONE,neutral,1,0,6
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,NONE,neutral,1,8,16
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,NONE,positive,2,113,119
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,NONE,positive,2,132,155
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,NONE,positive,2,165,182
2014,laptop,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,NONE,neutral,1,22,27
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",iWork,NONE,neutral,1,17,22
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",programs,NONE,neutral,1,47,55
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,NONE,neutral,1,121,137
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,NONE,neutral,1,60,75
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,NONE,neutral,1,77,89
2014,laptop,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,NONE,neutral,1,95,108
2014,laptop,1694,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,NONE,positive,2,52,56
2014,laptop,174,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,NONE,neutral,1,93,101
2014,laptop,2452,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,NONE,positive,2,20,36
2014,laptop,2524,It was secure and easy to navigate.,navigate,NONE,positive,2,26,34
2014,laptop,1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,NONE,positive,2,144,158
2014,laptop,2182,They are by far the easiest systems to actually learn about computers with.,systems,NONE,positive,2,28,35
2014,laptop,561,this apple navigates you thru the unexplored world of the internet.,internet,NONE,neutral,1,58,66
2014,laptop,154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,NONE,positive,2,57,63
2014,laptop,154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,NONE,positive,2,28,33
2014,laptop,100,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,NONE,neutral,1,25,40
2014,laptop,1444,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,NONE,negative,0,73,86
2014,laptop,1796,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,NONE,negative,0,95,104
2014,laptop,753,Took several hours with customer support before I could even start the PC out of the box.,customer support,NONE,negative,0,24,40
2014,laptop,411,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,NONE,negative,0,5,23
2014,laptop,411,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,NONE,negative,0,41,54
2014,laptop,1071,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,NONE,positive,2,45,58
2014,laptop,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,NONE,neutral,1,49,55
2014,laptop,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,NONE,neutral,1,64,72
2014,laptop,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,NONE,positive,2,120,125
2014,laptop,2701,Can listen to my music and watch my videos with ease and with a great display.,display,NONE,positive,2,70,77
2014,laptop,2968,"Otherwise, all other features are a 1",features,NONE,neutral,1,21,29
2014,laptop,1723,The performance is awesome.,performance,NONE,positive,2,4,15
2014,laptop,286,The display is beyond horrible.,display,NONE,negative,0,4,11
2014,laptop,1411,There is hardly any memory on the computer's hard drive.,memory,NONE,negative,0,20,26
2014,laptop,1411,There is hardly any memory on the computer's hard drive.,hard drive,NONE,negative,0,45,55
2014,laptop,1956,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,NONE,negative,0,68,73
2014,laptop,1469,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,NONE,neutral,1,23,27
2014,laptop,298,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,NONE,neutral,1,98,104
2014,laptop,1447,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,NONE,negative,0,48,58
2014,laptop,1810,"The minute you fire it up it's all good, very easy user interface.",user interface,NONE,positive,2,51,65
2014,laptop,1419,I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,NONE,negative,0,168,176
2014,laptop,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,NONE,positive,2,12,16
2014,laptop,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,NONE,positive,2,20,27
2014,laptop,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,NONE,positive,2,127,134
2014,laptop,459,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,NONE,neutral,1,20,30
2014,laptop,459,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,NONE,negative,0,35,42
2014,laptop,2884,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,NONE,positive,2,23,29
2014,laptop,2884,"I love the easy to see screen, and It works well for work, persoal or just play.",works,NONE,positive,2,38,43
2014,laptop,2082,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,NONE,neutral,1,66,81
2014,laptop,2082,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,NONE,neutral,1,41,48
